"","Site","sdate","Year","Yearf","Month","DOY","Precip","lPrecip","wPrecip","wlPrecip","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"10216","S05",2019-03-25,2019,"2019","Mar",84,0,0,106.752,4.239653,0,2.397895,5.283204,0,0,0,0,0,0,3.610918,NA,NA,NA,NA,NA,NA,NA,NA
"10217","S05",2019-03-26,2019,"2019","Mar",85,0,0,85.4016,3.391723,0,0,2.397895,5.283204,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10218","S05",2019-03-27,2019,"2019","Mar",86,0,0,68.32128,2.713378,0,0,0,2.397895,5.283204,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10219","S05",2019-03-28,2019,"2019","Mar",87,0,0,54.65702,2.170702,0,0,0,0,2.397895,5.283204,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10220","S05",2019-03-29,2019,"2019","Mar",88,10,2.397895,43.72562,1.736562,0,0,0,0,0,2.397895,5.283204,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10221","S05",2019-03-30,2019,"2019","Mar",89,0,0,42.9805,3.307566,2.397895,0,0,0,0,0,2.397895,5.283204,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10222","S05",2019-03-31,2019,"2019","Mar",90,64,4.174387,34.3844,2.646053,0,2.397895,0,0,0,0,0,2.397895,5.283204,0,NA,NA,NA,NA,NA,NA,NA,NA
"10223","S05",2019-04-01,2019,"2019","Apr",91,0,0,57.66218,4.889072,4.174387,0,2.397895,0,0,0,0,0,2.397895,5.283204,NA,NA,NA,NA,NA,NA,NA,NA
"10224","S05",2019-04-02,2019,"2019","Apr",92,0,0,45.056,3.653786,0,4.174387,0,2.397895,0,0,0,0,0,2.397895,NA,NA,NA,NA,NA,NA,NA,NA
"10225","S05",2019-04-03,2019,"2019","Apr",93,30,3.433987,36.0448,2.923029,0,0,4.174387,0,2.397895,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10226","S05",2019-04-04,2019,"2019","Apr",94,0,0,52.83584,5.085613,3.433987,0,0,4.174387,0,2.397895,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10227","S05",2019-04-05,2019,"2019","Apr",95,23,3.178054,42.26867,4.06849,0,3.433987,0,0,4.174387,0,2.397895,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10228","S05",2019-04-06,2019,"2019","Apr",96,18,2.944439,52.21494,5.797235,3.178054,0,3.433987,0,0,4.174387,0,2.397895,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10229","S05",2019-04-07,2019,"2019","Apr",97,0,0,56.17195,6.993339,2.944439,3.178054,0,3.433987,0,0,4.174387,0,2.397895,0,NA,NA,NA,NA,NA,NA,NA,NA
"10230","S05",2019-04-08,2019,"2019","Apr",98,178,5.187386,43.86382,5.337199,0,2.944439,3.178054,0,3.433987,0,0,4.174387,0,2.397895,NA,NA,NA,NA,NA,NA,NA,NA
"10231","S05",2019-04-09,2019,"2019","Apr",99,43,3.78419,177.4911,8.419668,5.187386,0,2.944439,3.178054,0,3.433987,0,0,4.174387,0,NA,NA,NA,NA,NA,NA,NA,NA
"10232","S05",2019-04-10,2019,"2019","Apr",100,0,0,169.5209,9.314865,3.78419,5.187386,0,2.944439,3.178054,0,3.433987,0,0,4.174387,NA,NA,NA,NA,NA,NA,NA,NA
"10233","S05",2019-04-11,2019,"2019","Apr",101,0,0,135.6167,7.451892,0,3.78419,5.187386,0,2.944439,3.178054,0,3.433987,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10234","S05",2019-04-12,2019,"2019","Apr",102,0,0,108.4934,5.961513,0,0,3.78419,5.187386,0,2.944439,3.178054,0,3.433987,0,NA,NA,NA,NA,NA,NA,NA,NA
"10235","S05",2019-04-13,2019,"2019","Apr",103,41,3.73767,83.57347,4.400489,0,0,0,3.78419,5.187386,0,2.944439,3.178054,0,3.433987,NA,NA,NA,NA,NA,NA,NA,NA
"10236","S05",2019-04-14,2019,"2019","Apr",104,66,4.204693,99.65878,6.510527,3.73767,0,0,0,3.78419,5.187386,0,2.944439,3.178054,0,NA,NA,NA,NA,NA,NA,NA,NA
"10237","S05",2019-04-15,2019,"2019","Apr",105,178,5.187386,130.0574,8.230935,4.204693,3.73767,0,0,0,3.78419,5.187386,0,2.944439,3.178054,NA,NA,NA,NA,NA,NA,NA,NA
"10238","S05",2019-04-16,2019,"2019","Apr",106,0,0,244.5132,10.4185,5.187386,4.204693,3.73767,0,0,0,3.78419,5.187386,0,2.944439,NA,NA,NA,NA,NA,NA,NA,NA
"10239","S05",2019-04-17,2019,"2019","Apr",107,0,0,195.6106,8.3348,0,5.187386,4.204693,3.73767,0,0,0,3.78419,5.187386,0,NA,NA,NA,NA,NA,NA,NA,NA
"10240","S05",2019-04-18,2019,"2019","Apr",108,8,2.197225,137.3758,6.110849,0,0,5.187386,4.204693,3.73767,0,0,0,3.78419,5.187386,NA,NA,NA,NA,NA,NA,NA,NA
"10241","S05",2019-04-19,2019,"2019","Apr",109,0,0,111.6836,6.240134,2.197225,0,0,5.187386,4.204693,3.73767,0,0,0,3.78419,NA,NA,NA,NA,NA,NA,NA,NA
"10242","S05",2019-04-20,2019,"2019","Apr",110,30,3.433987,89.34687,4.992107,0,2.197225,0,0,5.187386,4.204693,3.73767,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10243","S05",2019-04-21,2019,"2019","Apr",111,10,2.397895,95.47749,6.740876,3.433987,0,2.197225,0,0,5.187386,4.204693,3.73767,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10244","S05",2019-04-22,2019,"2019","Apr",112,91,4.521789,84.382,7.311017,2.397895,3.433987,0,2.197225,0,0,5.187386,4.204693,3.73767,0,NA,NA,NA,NA,NA,NA,NA,NA
"10245","S05",2019-04-23,2019,"2019","Apr",113,13,2.639057,135.9033,9.064915,4.521789,2.397895,3.433987,0,2.197225,0,0,5.187386,4.204693,3.73767,NA,NA,NA,NA,NA,NA,NA,NA
"10246","S05",2019-04-24,2019,"2019","Apr",114,51,3.951244,112.0359,8.911702,2.639057,4.521789,2.397895,3.433987,0,2.197225,0,0,5.187386,4.204693,NA,NA,NA,NA,NA,NA,NA,NA
"10247","S05",2019-04-25,2019,"2019","Apr",115,0,0,111.3161,9.733366,3.951244,2.639057,4.521789,2.397895,3.433987,0,2.197225,0,0,5.187386,NA,NA,NA,NA,NA,NA,NA,NA
"10248","S05",2019-04-26,2019,"2019","Apr",116,216,5.379897,89.0529,7.786693,0,3.951244,2.639057,4.521789,2.397895,3.433987,0,2.197225,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10249","S05",2019-04-27,2019,"2019","Apr",117,310,5.739793,244.0423,10.53327,5.379897,0,3.951244,2.639057,4.521789,2.397895,3.433987,0,2.197225,0,NA,NA,NA,NA,NA,NA,NA,NA
"10250","S05",2019-04-28,2019,"2019","Apr",118,0,0,442.3749,12.78253,5.739793,5.379897,0,3.951244,2.639057,4.521789,2.397895,3.433987,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"10251","S05",2019-04-29,2019,"2019","Apr",119,0,0,353.8999,10.22602,0,5.739793,5.379897,0,3.951244,2.639057,4.521789,2.397895,3.433987,0,NA,NA,NA,NA,NA,NA,NA,NA
"10252","S05",2019-04-30,2019,"2019","Apr",120,13,2.639057,279.8987,7.812095,0,0,5.739793,5.379897,0,3.951244,2.639057,4.521789,2.397895,3.433987,NA,NA,NA,NA,NA,NA,NA,NA
"10253","S05",2019-05-01,2019,"2019","May",121,43,3.78419,233.2452,8.10345,2.639057,0,0,5.739793,5.379897,0,3.951244,2.639057,4.521789,2.397895,NA,NA,NA,NA,NA,NA,NA,NA
"10254","S05",2019-05-02,2019,"2019","May",122,97,4.584967,211.2251,9.024589,3.78419,2.639057,0,0,5.739793,5.379897,0,3.951244,2.639057,4.521789,NA,NA,NA,NA,NA,NA,NA,NA
"10255","S05",2019-05-03,2019,"2019","May",123,43,3.78419,245.1842,10.60428,4.584967,3.78419,2.639057,0,0,5.739793,5.379897,0,3.951244,2.639057,NA,NA,NA,NA,NA,NA,NA,NA
"10256","S05",2019-05-04,2019,"2019","May",124,0,0,225.0713,11.08651,3.78419,4.584967,3.78419,2.639057,0,0,5.739793,5.379897,0,3.951244,NA,NA,NA,NA,NA,NA,NA,NA
"10257","S05",2019-05-05,2019,"2019","May",125,0,0,180.057,8.86921,0,3.78419,4.584967,3.78419,2.639057,0,0,5.739793,5.379897,0,NA,NA,NA,NA,NA,NA,NA,NA
"10258","S05",2019-05-06,2019,"2019","May",126,0,0,120.8528,6.517706,0,0,3.78419,4.584967,3.78419,2.639057,0,0,5.739793,5.379897,NA,NA,NA,NA,NA,NA,NA,NA
"10259","S05",2019-05-07,2019,"2019","May",127,13,2.639057,63.39625,4.597859,0,0,0,3.78419,4.584967,3.78419,2.639057,0,0,5.739793,NA,NA,NA,NA,NA,NA,NA,NA
"10260","S05",2019-05-08,2019,"2019","May",128,0,0,61.117,5.789533,2.639057,0,0,0,3.78419,4.584967,3.78419,2.639057,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10261","S05",2019-05-09,2019,"2019","May",129,0,0,48.8936,4.631627,0,2.639057,0,0,0,3.78419,4.584967,3.78419,2.639057,0,NA,NA,NA,NA,NA,NA,NA,NA
"10262","S05",2019-05-10,2019,"2019","May",130,76,4.343805,37.71902,3.421935,0,0,2.639057,0,0,0,3.78419,4.584967,3.78419,2.639057,NA,NA,NA,NA,NA,NA,NA,NA
"10263","S05",2019-05-11,2019,"2019","May",131,0,0,86.35812,5.806268,4.343805,0,0,2.639057,0,0,0,3.78419,4.584967,3.78419,NA,NA,NA,NA,NA,NA,NA,NA
"10264","S05",2019-05-12,2019,"2019","May",132,0,0,58.6712,4.152707,0,4.343805,0,0,2.639057,0,0,0,3.78419,4.584967,NA,NA,NA,NA,NA,NA,NA,NA
"10265","S05",2019-05-13,2019,"2019","May",133,41,3.73767,42.31987,2.915841,0,0,4.343805,0,0,2.639057,0,0,0,3.78419,NA,NA,NA,NA,NA,NA,NA,NA
"10266","S05",2019-05-14,2019,"2019","May",134,155,5.049856,66.6559,5.322809,3.73767,0,0,4.343805,0,0,2.639057,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10267","S05",2019-05-15,2019,"2019","May",135,3,1.386294,177.3247,8.298132,5.049856,3.73767,0,0,4.343805,0,0,2.639057,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10268","S05",2019-05-16,2019,"2019","May",136,0,0,144.2598,7.747541,1.386294,5.049856,3.73767,0,0,4.343805,0,0,2.639057,0,NA,NA,NA,NA,NA,NA,NA,NA
"10269","S05",2019-05-17,2019,"2019","May",137,53,3.988984,114.012,5.914666,0,1.386294,5.049856,3.73767,0,0,4.343805,0,0,2.639057,NA,NA,NA,NA,NA,NA,NA,NA
"10270","S05",2019-05-18,2019,"2019","May",138,0,0,133.6096,7.92292,3.988984,0,1.386294,5.049856,3.73767,0,0,4.343805,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10271","S05",2019-05-19,2019,"2019","May",139,13,2.639057,106.8877,6.338336,0,3.988984,0,1.386294,5.049856,3.73767,0,0,4.343805,0,NA,NA,NA,NA,NA,NA,NA,NA
"10272","S05",2019-05-20,2019,"2019","May",140,36,3.610918,87.74968,6.715502,2.639057,0,3.988984,0,1.386294,5.049856,3.73767,0,0,4.343805,NA,NA,NA,NA,NA,NA,NA,NA
"10273","S05",2019-05-21,2019,"2019","May",141,0,0,98.99975,8.261136,3.610918,2.639057,0,3.988984,0,1.386294,5.049856,3.73767,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10274","S05",2019-05-22,2019,"2019","May",142,0,0,79.1998,6.608909,0,3.610918,2.639057,0,3.988984,0,1.386294,5.049856,3.73767,0,NA,NA,NA,NA,NA,NA,NA,NA
"10275","S05",2019-05-23,2019,"2019","May",143,81,4.406719,58.9575,4.885798,0,0,3.610918,2.639057,0,3.988984,0,1.386294,5.049856,3.73767,NA,NA,NA,NA,NA,NA,NA,NA
"10276","S05",2019-05-24,2019,"2019","May",144,0,0,95.323,6.89179,4.406719,0,0,3.610918,2.639057,0,3.988984,0,1.386294,5.049856,NA,NA,NA,NA,NA,NA,NA,NA
"10277","S05",2019-05-25,2019,"2019","May",145,0,0,75.93628,5.364579,0,4.406719,0,0,3.610918,2.639057,0,3.988984,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"10278","S05",2019-05-26,2019,"2019","May",146,135,4.912655,60.74902,4.291664,0,0,4.406719,0,0,3.610918,2.639057,0,3.988984,0,NA,NA,NA,NA,NA,NA,NA,NA
"10279","S05",2019-05-27,2019,"2019","May",147,0,0,150.9084,6.935141,4.912655,0,0,4.406719,0,0,3.610918,2.639057,0,3.988984,NA,NA,NA,NA,NA,NA,NA,NA
"10280","S05",2019-05-28,2019,"2019","May",148,234,5.459586,120.7267,5.548113,0,4.912655,0,0,4.406719,0,0,3.610918,2.639057,0,NA,NA,NA,NA,NA,NA,NA,NA
"10281","S05",2019-05-29,2019,"2019","May",149,20,3.044522,282.3855,8.522792,5.459586,0,4.912655,0,0,4.406719,0,0,3.610918,2.639057,NA,NA,NA,NA,NA,NA,NA,NA
"10282","S05",2019-05-30,2019,"2019","May",150,0,0,238.0429,8.866132,3.044522,5.459586,0,4.912655,0,0,4.406719,0,0,3.610918,NA,NA,NA,NA,NA,NA,NA,NA
"10283","S05",2019-05-31,2019,"2019","May",151,0,0,190.4343,7.092906,0,3.044522,5.459586,0,4.912655,0,0,4.406719,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10284","S05",2019-06-01,2019,"2019","Jun",152,0,0,152.3475,5.674325,0,0,3.044522,5.459586,0,4.912655,0,0,4.406719,0,NA,NA,NA,NA,NA,NA,NA,NA
"10285","S05",2019-06-02,2019,"2019","Jun",153,64,4.174387,113.1807,4.066292,0,0,0,3.044522,5.459586,0,4.912655,0,0,4.406719,NA,NA,NA,NA,NA,NA,NA,NA
"10286","S05",2019-06-03,2019,"2019","Jun",154,3,1.386294,141.7445,6.592543,4.174387,0,0,0,3.044522,5.459586,0,4.912655,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10287","S05",2019-06-04,2019,"2019","Jun",155,0,0,115.7956,6.38307,1.386294,4.174387,0,0,0,3.044522,5.459586,0,4.912655,0,NA,NA,NA,NA,NA,NA,NA,NA
"10288","S05",2019-06-05,2019,"2019","Jun",156,104,4.65396,78.14099,4.578964,0,1.386294,4.174387,0,0,0,3.044522,5.459586,0,4.912655,NA,NA,NA,NA,NA,NA,NA,NA
"10289","S05",2019-06-06,2019,"2019","Jun",157,114,4.744932,145.7128,7.386339,4.65396,0,1.386294,4.174387,0,0,0,3.044522,5.459586,0,NA,NA,NA,NA,NA,NA,NA,NA
"10290","S05",2019-06-07,2019,"2019","Jun",158,0,0,182.6447,9.118799,4.744932,4.65396,0,1.386294,4.174387,0,0,0,3.044522,5.459586,NA,NA,NA,NA,NA,NA,NA,NA
"10291","S05",2019-06-08,2019,"2019","Jun",159,0,0,143.9683,6.968136,0,4.744932,4.65396,0,1.386294,4.174387,0,0,0,3.044522,NA,NA,NA,NA,NA,NA,NA,NA
"10292","S05",2019-06-09,2019,"2019","Jun",160,0,0,115.1746,5.574509,0,0,4.744932,4.65396,0,1.386294,4.174387,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10293","S05",2019-06-10,2019,"2019","Jun",161,0,0,92.13968,4.459607,0,0,0,4.744932,4.65396,0,1.386294,4.174387,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10294","S05",2019-06-11,2019,"2019","Jun",162,246,5.509388,73.71175,3.567686,0,0,0,0,4.744932,4.65396,0,1.386294,4.174387,0,NA,NA,NA,NA,NA,NA,NA,NA
"10295","S05",2019-06-12,2019,"2019","Jun",163,0,0,248.8974,6.813438,5.509388,0,0,0,0,4.744932,4.65396,0,1.386294,4.174387,NA,NA,NA,NA,NA,NA,NA,NA
"10296","S05",2019-06-13,2019,"2019","Jun",164,188,5.241747,198.7958,5.301898,0,5.509388,0,0,0,0,4.744932,4.65396,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"10297","S05",2019-06-14,2019,"2019","Jun",165,8,2.197225,309.4367,8.434916,5.241747,0,5.509388,0,0,0,0,4.744932,4.65396,0,NA,NA,NA,NA,NA,NA,NA,NA
"10298","S05",2019-06-15,2019,"2019","Jun",166,0,0,242.7824,8.005997,2.197225,5.241747,0,5.509388,0,0,0,0,4.744932,4.65396,NA,NA,NA,NA,NA,NA,NA,NA
"10299","S05",2019-06-16,2019,"2019","Jun",167,48,3.89182,181.9853,5.895315,0,2.197225,5.241747,0,5.509388,0,0,0,0,4.744932,NA,NA,NA,NA,NA,NA,NA,NA
"10300","S05",2019-06-17,2019,"2019","Jun",168,3,1.386294,183.9882,7.829708,3.89182,0,2.197225,5.241747,0,5.509388,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10301","S05",2019-06-18,2019,"2019","Jun",169,0,0,149.5906,7.372802,1.386294,3.89182,0,2.197225,5.241747,0,5.509388,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10302","S05",2019-06-19,2019,"2019","Jun",170,0,0,119.6725,5.898241,0,1.386294,3.89182,0,2.197225,5.241747,0,5.509388,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10303","S05",2019-06-20,2019,"2019","Jun",171,277,5.627621,95.73797,4.718593,0,0,1.386294,3.89182,0,2.197225,5.241747,0,5.509388,0,NA,NA,NA,NA,NA,NA,NA,NA
"10304","S05",2019-06-21,2019,"2019","Jun",172,48,3.89182,271.7763,7.685405,5.627621,0,0,1.386294,3.89182,0,2.197225,5.241747,0,5.509388,NA,NA,NA,NA,NA,NA,NA,NA
"10305","S05",2019-06-22,2019,"2019","Jun",173,0,0,255.8211,9.261781,3.89182,5.627621,0,0,1.386294,3.89182,0,2.197225,5.241747,0,NA,NA,NA,NA,NA,NA,NA,NA
"10306","S05",2019-06-23,2019,"2019","Jun",174,0,0,184.4705,6.846596,0,3.89182,5.627621,0,0,1.386294,3.89182,0,2.197225,5.241747,NA,NA,NA,NA,NA,NA,NA,NA
"10307","S05",2019-06-24,2019,"2019","Jun",175,0,0,146.7174,5.241352,0,0,3.89182,5.627621,0,0,1.386294,3.89182,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"10308","S05",2019-06-25,2019,"2019","Jun",176,170,5.141664,117.3739,4.193081,0,0,0,3.89182,5.627621,0,0,1.386294,3.89182,0,NA,NA,NA,NA,NA,NA,NA,NA
"10309","S05",2019-06-26,2019,"2019","Jun",177,0,0,224.7452,7.049915,5.141664,0,0,0,3.89182,5.627621,0,0,1.386294,3.89182,NA,NA,NA,NA,NA,NA,NA,NA
"10310","S05",2019-06-27,2019,"2019","Jun",178,5,1.791759,179.474,5.49108,0,5.141664,0,0,0,3.89182,5.627621,0,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"10311","S05",2019-06-28,2019,"2019","Jun",179,0,0,147.5792,5.826271,1.791759,0,5.141664,0,0,0,3.89182,5.627621,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10312","S05",2019-06-29,2019,"2019","Jun",180,155,5.049856,118.0634,4.661017,0,1.791759,0,5.141664,0,0,0,3.89182,5.627621,0,NA,NA,NA,NA,NA,NA,NA,NA
"10313","S05",2019-06-30,2019,"2019","Jun",181,53,3.988984,188.7081,7.164437,5.049856,0,1.791759,0,5.141664,0,0,0,3.89182,5.627621,NA,NA,NA,NA,NA,NA,NA,NA
"10314","S05",2019-07-01,2019,"2019","Jul",182,0,0,188.2125,8.504856,3.988984,5.049856,0,1.791759,0,5.141664,0,0,0,3.89182,NA,NA,NA,NA,NA,NA,NA,NA
"10315","S05",2019-07-02,2019,"2019","Jul",183,0,0,150.57,6.803885,0,3.988984,5.049856,0,1.791759,0,5.141664,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10316","S05",2019-07-03,2019,"2019","Jul",184,0,0,120.456,5.443108,0,0,3.988984,5.049856,0,1.791759,0,5.141664,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10317","S05",2019-07-04,2019,"2019","Jul",185,0,0,96.36479,4.354486,0,0,0,3.988984,5.049856,0,1.791759,0,5.141664,0,NA,NA,NA,NA,NA,NA,NA,NA
"10318","S05",2019-07-05,2019,"2019","Jul",186,0,0,58.83822,2.931507,0,0,0,0,3.988984,5.049856,0,1.791759,0,5.141664,NA,NA,NA,NA,NA,NA,NA,NA
"10319","S05",2019-07-06,2019,"2019","Jul",187,145,4.983607,47.07058,2.345206,0,0,0,0,0,3.988984,5.049856,0,1.791759,0,NA,NA,NA,NA,NA,NA,NA,NA
"10320","S05",2019-07-07,2019,"2019","Jul",188,0,0,153.1196,5.670661,4.983607,0,0,0,0,0,3.988984,5.049856,0,1.791759,NA,NA,NA,NA,NA,NA,NA,NA
"10321","S05",2019-07-08,2019,"2019","Jul",189,0,0,122.4957,4.536529,0,4.983607,0,0,0,0,0,3.988984,5.049856,0,NA,NA,NA,NA,NA,NA,NA,NA
"10322","S05",2019-07-09,2019,"2019","Jul",190,0,0,81.35354,3.086999,0,0,4.983607,0,0,0,0,0,3.988984,5.049856,NA,NA,NA,NA,NA,NA,NA,NA
"10323","S05",2019-07-10,2019,"2019","Jul",191,0,0,59.392,2.041285,0,0,0,4.983607,0,0,0,0,0,3.988984,NA,NA,NA,NA,NA,NA,NA,NA
"10324","S05",2019-07-11,2019,"2019","Jul",192,48,3.89182,47.5136,1.633028,0,0,0,0,4.983607,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10325","S05",2019-07-12,2019,"2019","Jul",193,241,5.488938,76.41088,4.419879,3.89182,0,0,0,0,4.983607,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10326","S05",2019-07-13,2019,"2019","Jul",194,0,0,253.9287,7.927053,5.488938,3.89182,0,0,0,0,4.983607,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10327","S05",2019-07-14,2019,"2019","Jul",195,3,1.386294,203.143,6.341643,0,5.488938,3.89182,0,0,0,0,4.983607,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10328","S05",2019-07-15,2019,"2019","Jul",196,0,0,164.9144,6.18235,1.386294,0,5.488938,3.89182,0,0,0,0,4.983607,0,NA,NA,NA,NA,NA,NA,NA,NA
"10329","S05",2019-07-16,2019,"2019","Jul",197,0,0,116.3622,4.410769,0,1.386294,0,5.488938,3.89182,0,0,0,0,4.983607,NA,NA,NA,NA,NA,NA,NA,NA
"10330","S05",2019-07-17,2019,"2019","Jul",198,3,1.386294,93.08979,3.528615,0,0,1.386294,0,5.488938,3.89182,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10331","S05",2019-07-18,2019,"2019","Jul",199,0,0,76.87183,3.931928,1.386294,0,0,1.386294,0,5.488938,3.89182,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10332","S05",2019-07-19,2019,"2019","Jul",200,0,0,61.49747,3.145542,0,1.386294,0,0,1.386294,0,5.488938,3.89182,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10333","S05",2019-07-20,2019,"2019","Jul",201,0,0,49.19797,2.516434,0,0,1.386294,0,0,1.386294,0,5.488938,3.89182,0,NA,NA,NA,NA,NA,NA,NA,NA
"10334","S05",2019-07-21,2019,"2019","Jul",202,0,0,34.20442,1.595266,0,0,0,1.386294,0,0,1.386294,0,5.488938,3.89182,NA,NA,NA,NA,NA,NA,NA,NA
"10335","S05",2019-07-22,2019,"2019","Jul",203,147,4.997212,1.486356,0.6868425,0,0,0,0,1.386294,0,0,1.386294,0,5.488938,NA,NA,NA,NA,NA,NA,NA,NA
"10336","S05",2019-07-23,2019,"2019","Jul",204,56,4.043051,118.7891,4.547244,4.997212,0,0,0,0,1.386294,0,0,1.386294,0,NA,NA,NA,NA,NA,NA,NA,NA
"10337","S05",2019-07-24,2019,"2019","Jul",205,0,0,139.5091,6.723384,4.043051,4.997212,0,0,0,0,1.386294,0,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"10338","S05",2019-07-25,2019,"2019","Jul",206,0,0,111.6073,5.378707,0,4.043051,4.997212,0,0,0,0,1.386294,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10339","S05",2019-07-26,2019,"2019","Jul",207,0,0,89.28585,4.302966,0,0,4.043051,4.997212,0,0,0,0,1.386294,0,NA,NA,NA,NA,NA,NA,NA,NA
"10340","S05",2019-07-27,2019,"2019","Jul",208,0,0,71.10656,3.29352,0,0,0,4.043051,4.997212,0,0,0,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"10341","S05",2019-07-28,2019,"2019","Jul",209,0,0,56.88525,2.634816,0,0,0,0,4.043051,4.997212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10342","S05",2019-07-29,2019,"2019","Jul",210,0,0,45.5082,2.107853,0,0,0,0,0,4.043051,4.997212,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10343","S05",2019-07-30,2019,"2019","Jul",211,0,0,36.40656,1.686282,0,0,0,0,0,0,4.043051,4.997212,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10344","S05",2019-07-31,2019,"2019","Jul",212,0,0,29.12525,1.349026,0,0,0,0,0,0,0,4.043051,4.997212,0,NA,NA,NA,NA,NA,NA,NA,NA
"10345","S05",2019-08-01,2019,"2019","Aug",213,0,0,7.516193,0.5426492,0,0,0,0,0,0,0,0,4.043051,4.997212,NA,NA,NA,NA,NA,NA,NA,NA
"10346","S05",2019-08-02,2019,"2019","Aug",214,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043051,NA,NA,NA,NA,NA,NA,NA,NA
"10347","S05",2019-08-03,2019,"2019","Aug",215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10348","S05",2019-08-04,2019,"2019","Aug",216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10349","S05",2019-08-05,2019,"2019","Aug",217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10350","S05",2019-08-06,2019,"2019","Aug",218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10351","S05",2019-08-07,2019,"2019","Aug",219,102,4.634729,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10352","S05",2019-08-08,2019,"2019","Aug",220,81,4.406719,81.6,3.707783,4.634729,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10353","S05",2019-08-09,2019,"2019","Aug",221,0,0,130.08,6.491602,4.406719,4.634729,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10354","S05",2019-08-10,2019,"2019","Aug",222,0,0,104.064,5.193282,0,4.406719,4.634729,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10355","S05",2019-08-11,2019,"2019","Aug",223,0,0,83.2512,4.154625,0,0,4.406719,4.634729,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"10356","S05",2019-08-12,2019,"2019","Aug",224,0,0,66.60096,3.3237,0,0,0,4.406719,4.634729,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
